train_acc,train_loss,val_acc,val_loss
0.009452631578947369,4.6086082,0.0104,4.6067023
0.008947368421052631,4.606452,0.0076,4.6063476
0.00863157894736842,4.6061378,0.0076,4.6066437
0.009221052631578948,4.606109,0.007599999999999999,4.606825
0.00934736842105263,4.605965,0.006400000000000001,4.6067667
0.008926315789473685,4.605924,0.0068,4.607088
0.008842105263157896,4.6059375,0.0076,4.606904
0.009431578947368423,4.605829,0.006400000000000001,4.606731
0.008821052631578948,4.605825,0.006400000000000001,4.6069427
0.00928421052631579,4.605817,0.0064,4.606738
0.009642105263157895,4.6057525,0.0072,4.606751
0.009136842105263157,4.6058307,0.007200000000000001,4.6067824
0.009642105263157895,4.6057415,0.0076,4.606796
0.009178947368421052,4.605739,0.0076,4.6069922
0.008673684210526316,4.6057405,0.0064,4.606836
0.009094736842105263,4.6057262,0.0064,4.606779
0.00922105263157895,4.6057115,0.006400000000000001,4.606952
0.009052631578947368,4.605712,0.0072,4.6067066
0.009052631578947368,4.6056886,0.0064,4.6069446
0.009073684210526317,4.605697,0.0072,4.6068287
0.009473684210526316,4.605692,0.0064,4.6068697
0.009389473684210526,4.605663,0.007200000000000001,4.606867
0.009431578947368423,4.605618,0.0064,4.6068864
0.009536842105263158,4.60563,0.0064,4.6067467
0.00936842105263158,4.6056285,0.0072,4.606841
0.008821052631578948,4.60559,0.0064,4.606836
0.009263157894736843,4.605596,0.0076,4.60679
0.008778947368421053,4.6055593,0.0064,4.6068
0.009936842105263157,4.605554,0.0064,4.606824
0.009494736842105262,4.605553,0.0064,4.6067944
0.008968421052631579,4.605559,0.0064,4.6067457
0.008799999999999999,4.6055326,0.0064,4.606863
0.010042105263157896,4.6055274,0.0064,4.6068025
0.0096,4.6055045,0.0064,4.6068535
0.009326315789473684,4.60553,0.0064,4.606876
0.009010526315789472,4.60549,0.0064,4.606802
0.009873684210526314,4.6055017,0.0072,4.606681
0.00934736842105263,4.605554,0.0064,4.606837
0.00936842105263158,4.6054792,0.0064,4.6068444
0.009157894736842104,4.605475,0.006400000000000001,4.6068063
0.009094736842105263,4.6054473,0.006400000000000001,4.606806
0.008673684210526316,4.6054373,0.0064,4.606789
0.008926315789473685,4.6054444,0.006400000000000001,4.6068196
0.00983157894736842,4.6054235,0.0064,4.6068745
0.008842105263157892,4.6054225,0.0064,4.6068892
0.0092,4.605409,0.006400000000000001,4.6068993
0.01,4.6053977,0.0064,4.6068587
0.00968421052631579,4.6054025,0.006400000000000001,4.606858
0.009578947368421055,4.605377,0.0064,4.606851
0.009600000000000001,4.6053834,0.0064,4.6068654
0.009978947368421053,4.605367,0.0064,4.6068687
0.00922105263157895,4.6053524,0.007200000000000001,4.606992
0.009536842105263156,4.605394,0.0064,4.6069026
0.009768421052631579,4.6053486,0.0064,4.6068687
0.009663157894736844,4.6053414,0.006400000000000001,4.6069155
0.009452631578947369,4.605345,0.0064,4.606844
0.009010526315789474,4.6053305,0.0064,4.6068516
0.008694736842105264,4.605327,0.0064,4.6068482
0.00957894736842105,4.605313,0.006400000000000001,4.6068506
0.009221052631578948,4.605305,0.006400000000000001,4.606845
0.009263157894736843,4.6053014,0.006400000000000001,4.6068535
0.00976842105263158,4.6052966,0.006400000000000001,4.606868
0.009663157894736842,4.60529,0.0064,4.6068435
0.009957894736842107,4.605283,0.0064,4.606868
0.00976842105263158,4.6052737,0.0064,4.6068745
0.009789473684210527,4.605264,0.0064,4.6068788
0.010168421052631578,4.6052594,0.0064,4.606845
0.009663157894736842,4.605257,0.0064,4.6068687
0.009452631578947369,4.605249,0.0064,4.6068664
0.009452631578947369,4.6052446,0.0064,4.6068897
0.009810526315789474,4.6052327,0.0064,4.6068683
0.00983157894736842,4.6052284,0.0064,4.6068745
0.009642105263157895,4.605224,0.0064,4.606866
0.009536842105263158,4.605217,0.0063999999999999994,4.606859
0.010042105263157896,4.6052103,0.006400000000000001,4.6068606
0.010042105263157896,4.6052065,0.0064,4.6068606
0.009600000000000001,4.6052012,0.0064,4.6068583
